SEMANA,FECHA,TURNO,EXTRUSORA,OPERADOR,N° DE PEDIDO,NOMBRE DE PEDIDO,CLAVE SAP,TIPO DE PRODUCTO,MEDIDA DE LA BOLSA,TRATADO,ANCHO DE PELICULA,N° DE ROLLO,CALIBRE PEDIDO,CALIBRE REAL,MOTIVO DEL CORTE,HORA INICIO,HORA FINAL,KILOS/HORA,PRODUCTO CONFORME,% DE PRODUCTO CONFORME,RECUP.,% DE RECUP,BASURA,% DE BASURA,CONSUMO MP,% MATERIA PRIMA,REC.AREA ROLLO,REC.AREA SELLADO,RECUPERADO DEVOLUCION ROLLO,HORAS DE TRABAJO,,,,,,,,,,,,,,,,,,
,"lunes, 8 de julio de 2019",2,5,J.MANUEL,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,6,28.00,30.6,CORTE NORMAL,12:17 PM,02:40 PM,20.14,48,95.05%,2.5,4.95%,0,0.00%,50.5,100.00%,,,,2.38,,,,,,,,,,,,,,,,,,
,"lunes, 8 de julio de 2019",2,5,J.MANUEL,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,7,28.00,29,CORTE NORMAL,02:40 PM,08:05 PM,20.49,111,100.00%,0,0.00%,0,0.00%,111,100.00%,,,,5.42,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",2,5,J.MANUEL,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,8,28.00,28.8,FALLA ELECTRICA,08:05 PM,08:43 PM,22.11,14,86.42%,2,12.35%,0.2,1.43%,16.2,100.19%,,,,0.63,,,,,,,,,,,,,,,,,,
,"lunes, 8 de julio de 2019",2,7,J.MANUEL,SAP-2338,QUESOS HACIENDA,QHAC-005,PLANA AD,22X32,2 CARAS,64.0 CM,1,93.50,89.37,CORTE NORMAL,02:49 PM,05:05 PM,26.03,59,74.68%,20,25.32%,0,0.00%,79,100.00%,,,,2.27,,,,,,,,,,,,,,,,,,
,"lunes, 8 de julio de 2019",2,7,J.MANUEL,SAP-2338,QUESOS HACIENDA,QHAC-005,PLANA AD,22X32,2 CARAS,64.0 CM,2,93.50,85.76,CORTE NORMAL,05:05 PM,08:00 PM,25.71,75,100.00%,0,0.00%,0,0.00%,75,100.00%,,,,2.92,,,,,,,,,,,,,,,,,,
,"lunes, 8 de julio de 2019",2,8,J.MANUEL,SAP-2290,PACIFICO,PACI-003,HIELO,30X60,1 CARA,60.0 CM,2,195.30,187.92,CORTE NORMAL,01:20 PM,03:15 PM,51.13,98,100.00%,0,0.00%,0,0.00%,98,100.00%,,,,1.92,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",2,8,J.MANUEL,SAP-2290,PACIFICO,PACI-003,HIELO,30X60,1 CARA,60.0 CM,3,195.30,201.13,CORTE NORMAL,03:15 PM,06:30 PM,51.69,168,100.00%,0,0.00%,0,0.00%,168,100.00%,,,,3.25,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",2,8,J.MANUEL,SAP-2290,PACIFICO,PACI-003,HIELO,30X60,1 CARA,60.0 CM,4,195.30,207.47,CORTE NORMAL,06:30 PM,08:30 PM,53.00,106,92.17%,9,7.83%,0,0.00%,115,100.00%,,,,2.00,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",2,13,J.MANUEL,SAP-040719,PROINVEL ,PROI-019,ROLLO,30X40,N/A,29.0 CM,10,29.00,29.68,INESTABILIDAD,02:05 PM,05:05 PM,14.33,43,81.59%,9.2,17.46%,0.5,1.16%,52.7,100.21%,,,,3.00,,,,,,,,,,,,,,,,,,
,"lunes, 8 de julio de 2019",2,13,J.MANUEL,SAP-040719,PROINVEL ,PROI-019,ROLLO,30X40,N/A,29.0 CM,11,29.00,28,BAJADA DE GLOBO,05:31 PM,08:10 PM,12.83,34,96.05%,1.4,3.95%,0,0.00%,35.4,100.00%,,,,2.65,,,,,,,,,,,,,,,,,,
,"lunes, 8 de julio de 2019",3,2,ISAIAS,SAP-2329,X-24,X-24-006,CAMISETA AD,29+17X57,1 CARA,92.0 CM,4,54.00,58.48,CORTE NORMAL,08:16 PM,10:25 PM,61.86,133,100.00%,0,0.00%,0,0.00%,133,100.00%,,,,2.15,,,,,,,,,,,,,,,,,,
,"lunes, 8 de julio de 2019",3,2,ISAIAS,SAP-2329,X-24,X-24-006,CAMISETA AD,29+17X57,1 CARA,92.0 CM,5,54.00,58.75,CORTE NORMAL,10:25 PM,01:00 AM,61.94,160,100.00%,0,0.00%,0,0.00%,160,100.00%,,,,2.58,,,,,,,,,,,,,,,,,,
,"lunes, 8 de julio de 2019",3,2,ISAIAS,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,1,54.00,59.2,CORTE NORMAL,01:00 AM,04:07 AM,63.85,199,100.00%,0,0.00%,0,0.00%,199,100.00%,,,,3.12,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,5,ISAIAS,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,9,28.00,29.15,FALLA ELECTRICA,08:55 PM,11:50 PM,20.91,61,100.00%,0,0.00%,0,0.00%,61,100.00%,,,,2.92,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,5,ISAIAS,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,10,28.00,29.88,CORTE NORMAL,12:37 AM,04:30 AM,20.86,81,97.59%,1.5,1.81%,0.5,0.62%,83,100.01%,,,,3.88,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,7,ISAIAS,SAP-2338,QUESOS HACIENDA,QHAC-005,PLANA AD,22X32,2 CARAS,64.0 CM,3,93.50,90.61,CORTE NORMAL,08:00 PM,11:35 PM,25.12,90,100.00%,0,0.00%,0,0.00%,90,100.00%,,,,3.58,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,7,ISAIAS,SAP-2338A,QUESOS HACIENDA,QHAC-002,PLANA AD,19X25,2 CARAS,50.0 CM,1,93.50,87.42,CORTE NORMAL,11:35 PM,01:40 AM,24.96,52,98.11%,1,1.89%,0,0.00%,53,100.00%,,,,2.08,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,7,ISAIAS,SAP-2338A,QUESOS HACIENDA,QHAC-002,PLANA AD,19X25,2 CARAS,50.0 CM,2,93.50,88.33,CORTE NORMAL,01:40 AM,04:45 AM,25.95,80,100.00%,0,0.00%,0,0.00%,80,100.00%,,,,3.08,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,8,ISAIAS,SAP-2290,PACIFICO,PACI-003,HIELO,30X60,1 CARA,60.0 CM,5,195.30,211.13,CORTE NORMAL,08:50 PM,11:00 PM,54.92,119,100.00%,0,0.00%,0,0.00%,119,100.00%,,,,2.17,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,8,ISAIAS,SAP-2290,PACIFICO,PACI-003,HIELO,30X60,1 CARA,60.0 CM,6,195.30,206.08,FALLA ELECTRICA,11:00 PM,11:55 PM,46.91,43,97.73%,1,2.27%,0,0.00%,44,100.00%,,,,0.92,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,8,ISAIAS,SAP-2290,PACIFICO,PACI-003,HIELO,30X60,1 CARA,60.0 CM,7,195.30,200.46,CAMBIO DE MEDIDA,11:55 PM,01:08 AM,50.14,61,98.39%,1,1.61%,0,0.00%,62,100.00%,,,,1.22,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,8,ISAIAS,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,1,162.75,167.58,CORTE NORMAL,01:08 AM,02:30 AM,53.41,73,100.00%,0,0.00%,0,0.00%,73,100.00%,,,,1.37,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,8,ISAIAS,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,2,162.75,168.96,CORTE NORMAL,02:30 AM,04:45 AM,51.11,115,100.00%,0,0.00%,0,0.00%,115,100.00%,,,,2.25,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,13,ISAIAS,SAP-040719,PROINVEL ,PROI-019,ROLLO,30X40,N/A,29.0 CM,12,29.00,29.09,CORTE NORMAL,08:10 PM,12:35 AM,14.49,64,100.00%,0,0.00%,0,0.00%,64,100.00%,,,,4.42,,,,,,,,,,,,,,,,,,
28,"lunes, 8 de julio de 2019",3,13,ISAIAS,SAP-040719,PROINVEL ,PROI-019,ROLLO,30X40,N/A,29.0 CM,13,29.00,29.18,CORTE NORMAL,12:35 AM,04:35 AM,14.50,58,100.00%,0,0.00%,0,0.00%,58,100.00%,,,,4.00,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,2,ANDRES,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,2,54.00,61.8,CORTE NORMAL,04:07 AM,07:30 AM,62.66,212,100.00%,0,0.00%,0,0.00%,212,100.00%,,,,3.38,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,2,ANDRES,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,3,54.00,60.2,CORTE NORMAL,07:30 AM,08:40 AM,64.29,75,100.00%,0,0.00%,0,0.00%,75,100.00%,,,,1.17,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,2,ANDRES,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,0,54.00,0,LIMPIEZA DE BOQUILLA,08:40 AM,08:55 AM,0.00,0,0.00%,6,92.31%,0.5,#DIV/0!,6.5,#DIV/0!,,,,0.25,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,2,ANDRES,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,4,54.00,59.7,PARO DE MAQUINA,08:55 AM,10:13 AM,64.62,84,98.82%,0.5,0.59%,0.5,0.60%,85,100.01%,,,,1.30,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,5,ANDRES,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,11,28.00,30.5,CORTE NORMAL,04:30 AM,07:50 AM,20.40,68,100.00%,0,0.00%,0,0.00%,68,100.00%,,,,3.33,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,5,ANDRES,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,13,28.00,31,CORTE NORMAL,07:50 AM,12:10 PM,20.77,90,100.00%,0,0.00%,0,0.00%,90,100.00%,,,,4.33,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,6,ANDRES,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,0,54.00,0,ARRANQUE,10:00 AM,10:20 AM,0.00,0,0.00%,22.5,95.74%,1,#DIV/0!,23.5,#DIV/0!,,,,0.33,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,6,ANDRES,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,5,54.00,53.4,CORTE NORMAL,10:20 AM,12:20 PM,58.00,116,100.00%,0,0.00%,0,0.00%,116,100.00%,,,,2.00,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,7,ANDRES,SAP-2338A,QUESOS HACIENDA,QHAC-002,PLANA AD,19X25,2 CARAS,50.0 CM,3,93.50,91.5,CORTE NORMAL,04:45 AM,08:18 AM,25.35,90,100.00%,0,0.00%,0,0.00%,90,100.00%,,,,3.55,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,7,ANDRES,SAP-2343,QUESOS CHILA,QCHI-010,PLANA AD,19X25,2 CARAS,50.0 CM,0,93.50,0,CAMBIO DE MEDIDA,08:16 AM,08:18 AM,0.00,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,0,#DIV/0!,,,,0.03,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,7,ANDRES,SAP-2343,QUESOS CHILA,QCHI-010,PLANA AD,19X25,2 CARAS,50.0 CM,1,93.50,88,CORTE NORMAL,08:18 AM,12:00 PM,25.95,96,100.00%,0,0.00%,0,0.00%,96,100.00%,,,,3.70,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,8,ANDRES,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,3,162.75,170.1,CORTE NORMAL,04:45 AM,06:55 AM,47.08,102,95.33%,5,4.67%,0,0.00%,107,100.00%,,,,2.17,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,8,ANDRES,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,4,162.75,169.7,CORTE NORMAL,06:55 AM,10:26 AM,52.04,183,100.00%,0,0.00%,0,0.00%,183,100.00%,,,,3.52,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,8,ANDRES,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,5,162.75,163.6,CORTE NORMAL,10:26 AM,12:10 PM,51.92,90,100.00%,0,0.00%,0,0.00%,90,100.00%,,,,1.73,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,10,ANDRES,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,0,28.00,0,ARRANQUE,09:00 AM,09:40 AM,0.00,0,0.00%,15,98.68%,0.2,#DIV/0!,15.2,#DIV/0!,,,,0.67,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,10,ANDRES,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,12,28.00,28.3,BAJADA DE GLOBO,09:40 AM,10:08 AM,19.29,9,75.00%,3,25.00%,0,0.00%,12,100.00%,,,,0.47,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,10,ANDRES,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,0,28.00,0,BAJADA DE GLOBO,10:08 AM,10:37 AM,0.00,0,0.00%,6,100.00%,0,#DIV/0!,6,#DIV/0!,,,,0.48,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,10,ANDRES,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,14,28.00,28.2,BAJADA DE GLOBO,10:37 AM,01:00 PM,20.14,48,94.12%,3,5.88%,0,0.00%,51,100.00%,,,,2.38,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,13,ANDRES,SAP-040719,PROINVEL ,PROI-019,ROLLO,30X40,N/A,29.0 CM,14,29.00,31.2,CORTE NORMAL,04:35 AM,08:42 AM,14.82,61,100.00%,0,0.00%,0,0.00%,61,100.00%,,,,4.12,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,13,ANDRES,SAP-040719,PROINVEL ,PROI-019,ROLLO,30X40,N/A,29.0 CM,15,29.00,29,CORTE NORMAL,08:42 AM,01:20 PM,14.46,67,100.00%,0,0.00%,0,0.00%,67,100.00%,,,,4.63,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",1,13,ANDRES,SAP-090719,MONTERREY,MTRY-002,ROLLO,20X30,N/A,40.0 CM,0,28.00,0,CAMBIO DE MEDIDA,01:20 PM,01:40 PM,0.00,0,0.00%,5.8,100.00%,0,#DIV/0!,5.8,#DIV/0!,,,,0.33,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,5,ARMANDO A.,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,15,28.00,28.3,CORTE NORMAL,12:10 PM,08:14 PM,20.83,168,100.00%,0,0.00%,0,0.00%,168,100.00%,,,,8.07,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,6,ARMANDO A.,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,6,54.00,54.8,CORTE NORMAL,12:20 PM,02:21 PM,58.02,117,100.00%,0,0.00%,0,0.00%,117,100.00%,,,,2.02,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,6,ARMANDO A.,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,7,54.00,56.2,CORTE NORMAL,02:21 PM,06:00 PM,56.71,207,100.00%,0,0.00%,0,0.00%,207,100.00%,,,,3.65,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,6,ARMANDO A.,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,8,54.00,55.2,CORTE NORMAL,06:00 PM,08:25 PM,55.86,135,100.00%,0,0.00%,0,0.00%,135,100.00%,,,,2.42,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,7,ARMANDO A.,SAP-2343,QUESOS CHILA,QCHI-010,PLANA AD,19X25,2 CARAS,50.0 CM,2,93.50,93,CORTE NORMAL,12:00 PM,04:50 PM,25.24,122,100.00%,0,0.00%,0,0.00%,122,100.00%,,,,4.83,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,7,ARMANDO A.,SAP-2343A,QUESOS CHILA,QCHI-010,PLANA AD,22X30,2 CARAS,60.0 CM,0,93.50,0,CAMBIO DE MEDIDA,04:50 PM,05:05 PM,0.00,0,0.00%,8,100.00%,0,#DIV/0!,8,#DIV/0!,,,,0.25,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,7,ARMANDO A.,SAP-2343A,QUESOS CHILA,QCHI-010,PLANA AD,22X30,2 CARAS,60.0 CM,1,93.50,89.1,CORTE NORMAL,05:05 PM,08:14 PM,29.52,93,100.00%,0,0.00%,0,0.00%,93,100.00%,,,,3.15,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,8,ARMANDO A.,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,6,162.75,168,CORTE NORMAL,12:10 PM,03:47 PM,49.77,180,100.00%,0,0.00%,0,0.00%,180,100.00%,,,,3.62,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,8,ARMANDO A.,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,7,162.75,169,CORTE NORMAL,03:47 PM,06:30 PM,50.06,136,100.00%,0,0.00%,0,0.00%,136,100.00%,,,,2.72,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,8,ARMANDO A.,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,8,162.75,169.5,CORTE NORMAL,06:30 PM,08:25 PM,53.74,103,100.00%,0,0.00%,0,0.00%,103,100.00%,,,,1.92,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,10,ARMANDO A.,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,16,28.00,28.6,CORTE NORMAL,01:00 PM,08:32 PM,20.31,153,100.00%,0,0.00%,0,0.00%,153,100.00%,,,,7.53,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,10,ARMANDO A.,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,17,28.00,28.72,BAJADA DE GLOBO,08:32 PM,09:48 PM,19.74,25,96.15%,1,3.85%,0,0.00%,26,100.00%,,,,1.27,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",2,13,ARMANDO A.,SAP-090719,MONTERREY,MTRY-002,ROLLO,20X30,N/A,40.0 CM,1,28.00,31,CORTE NORMAL,01:40 PM,08:39 PM,18.47,129,100.00%,0,0.00%,0,0.00%,129,100.00%,,,,6.98,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",3,6,MARCIAL,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,9,54.00,58.25,CORTE NORMAL,08:25 PM,12:00 AM,57.49,206,100.00%,0,0.00%,0,0.00%,206,100.00%,,,,3.58,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",3,7,MARCIAL,SAP-2343A,QUESOS CHILA,QCHI-011,PLANA AD,22X30,2 CARAS,60.0 CM,2,93.50,88.18,CORTE NORMAL,08:14 PM,12:42 AM,29.10,130,100.00%,0,0.00%,0,0.00%,130,100.00%,,,,4.47,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",3,8,MARCIAL,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,9,162.75,173.86,CORTE NORMAL,08:25 PM,11:30 PM,48.32,149,100.00%,0,0.00%,0,0.00%,149,100.00%,,,,3.08,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",3,8,MARCIAL,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,10,162.75,173.22,CORTE NORMAL,11:30 PM,02:10 AM,51.00,136,100.00%,0,0.00%,0,0.00%,136,100.00%,,,,2.67,,,,,,,,,,,,,,,,,,
28,"martes, 9 de julio de 2019",3,7,MARCIAL,SAP-2343B,QUESOS CHILA,QCHI-005,PLANA AD,19X25,2 CARAS,50.0 CM,1,93.50,93.57,CORTE NORMAL,12:42 AM,03:00 AM,24.35,56,96.55%,2,3.45%,0,0.00%,58,100.00%,,,,2.30,,,,,,,,,,,,,,,,,,
,"martes, 9 de julio de 2019",3,6,MARCIAL,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,10,54.00,57.49,CORTE NORMAL,12:00 AM,03:00 AM,57.00,171,100.00%,0,0.00%,0,0.00%,171,100.00%,,,,3.00,,,,,,,,,,,,,,,,,,
,"martes, 9 de julio de 2019",3,5,MARCIAL,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,18,28.00,29.7,CORTE NORMAL,08:14 PM,04:00 AM,20.60,160,100.00%,0,0.00%,0,0.00%,160,100.00%,,,,7.77,,,,,,,,,,,,,,,,,,
,"martes, 9 de julio de 2019",3,8,MARCIAL,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,11,162.75,169.52,CORTE NORMAL,02:10 AM,04:30 AM,52.29,122,100.00%,0,0.00%,0,0.00%,122,100.00%,,,,2.33,,,,,,,,,,,,,,,,,,
,"martes, 9 de julio de 2019",3,10,MARCIAL,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,19,28.00,28.63,CORTE NORMAL,09:48 PM,04:15 AM,20.62,133,100.00%,0,0.00%,0,0.00%,133,100.00%,,,,6.45,,,,,,,,,,,,,,,,,,
,"martes, 9 de julio de 2019",3,13,MARCIAL,SAP-090719,MONTERREY,MTRY-002,ROLLO,20X30,N/A,40.0 CM,2,28.00,30.23,CORTE NORMAL,08:39 PM,04:15 AM,18.42,140,100.00%,0,0.00%,0,0.00%,140,100.00%,,,,7.60,,,,,,,,,,,,,,,,,,
,"martes, 9 de julio de 2019",3,6,MARCIAL,SAP-2329A,X-24,X-24-003,CAMISETA AD,29+17X57,1 CARA,92.0 CM,11,54.00,60.12,CORTE NORMAL,03:00 AM,04:45 AM,57.71,101,100.00%,0,0.00%,0,0.00%,101,100.00%,,,,1.75,,,,,,,,,,,,,,,,,,
,"martes, 9 de julio de 2019",3,7,MARCIAL,SAP-2343B,QUESOS CHILA,QCHI-005,PLANA AD,19X25,2 CARAS,50.0 CM,2,93.50,93.63,CORTE NORMAL,03:00 AM,04:45 AM,26.86,47,100.00%,0,0.00%,0,0.00%,47,100.00%,,,,1.75,,,,,,,,,,,,,,,,,,
,"miércoles, 10 de julio de 2019",1,5,ARMANDO A.,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,20,28.00,28.9,CORTE NORMAL,04:00 AM,12:42 PM,20.69,180,100.00%,0,0.00%,0,0.00%,180,100.00%,,,,8.70,,,,,,,,,,,,,,,,,,
,"miércoles, 10 de julio de 2019",1,10,ARMANDO A.,SAP-050719,MONTERREY,MTRY-003,ROLLO,25X35,N/A,50.0 CM,21,28.00,27.6,CORTE NORMAL,04:15 AM,12:18 PM,20.50,165,100.00%,0,0.00%,0,0.00%,165,100.00%,,,,8.05,,,,,,,,,,,,,,,,,,
,"miércoles, 10 de julio de 2019",1,7,ARMANDO A.,SAP-2343B,QUESOS CHILA,QCHI-005,PLANA AD,19X25,2 CARAS,50.0 CM,3,93.50,83.7,CORTE NORMAL,04:45 AM,07:20 AM,25.94,67,100.00%,0,0.00%,0,0.00%,67,100.00%,,,,2.58,,,,,,,,,,,,,,,,,,
,"miércoles, 10 de julio de 2019",1,7,ARMANDO A.,PRUEBA1,PRUEBA,PRUEBA,ROLLO,25X35,N/A,50.0 CM,1,28.00,31,CORTE NORMAL,07:25 AM,07:50 AM,21.60,9,69.23%,4,30.77%,,0.00%,13,100.00%,,,,0.42,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,7,ARMANDO A.,PRUEBA2,PRUEBA,PRUEBA,ROLLO,25X35,N/A,50.0 CM,1,28.00,31,CORTE NORMAL,07:50 AM,08:20 AM,22.00,11,100.00%,0,0.00%,,0.00%,11,100.00%,,,,0.50,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,7,ARMANDO A.,PRUEBA3,PRUEBA,PRUEBA,ROLLO,25X35,N/A,50.0 CM,1,28.00,31,CORTE NORMAL,08:20 AM,08:45 AM,21.60,9,100.00%,0,0.00%,,0.00%,9,100.00%,,,,0.42,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,7,ARMANDO A.,PRUEBA4,PRUEBA,PRUEBA,ROLLO,25X35,N/A,50.0 CM,1,28.00,31,CORTE NORMAL,08:45 AM,09:20 AM,20.57,12,100.00%,0,0.00%,,0.00%,12,100.00%,,,,0.58,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,7,ARMANDO A.,PRUEBA5,PRUEBA,PRUEBA,ROLLO,25X35,N/A,50.0 CM,1,28.00,31,CORTE NORMAL,09:20 AM,09:53 AM,25.45,14,100.00%,0,0.00%,,0.00%,14,100.00%,,,,0.55,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,7,ARMANDO A.,PRUEBA6,PRUEBA,PRUEBA,ROLLO,25X35,N/A,50.0 CM,1,28.00,31,CORTE NORMAL,09:53 AM,10:30 AM,21.08,13,100.00%,0,0.00%,,0.00%,13,100.00%,,,,0.62,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,8,ARMANDO A.,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,12,162.75,172.7,CORTE NORMAL,04:30 AM,08:12 AM,50.81,188,100.00%,0,0.00%,0,0.00%,188,100.00%,,,,3.70,,,,,,,,,,,,,,,,,,
28,"miércoles, 10 de julio de 2019",1,8,ARMANDO A.,SAP-2346,LA VICTORIA,LAVI-002,HIELO,30X59,1 CARA,59.0 CM,13,162.75,168.5,CORTE NORMAL,08:12 AM,12:13 PM,50.29,202,100.00%,0,0.00%,0,0.00%,202,100.00%,,,,4.02,,,,,,,,,,,,,,,,,,
